1.045999e+05 1.103235e+09
1.045999e+05 1.114267e+09
1.045999e+05 1.125410e+09
1.045999e+05 1.136664e+09
1.045999e+05 1.148030e+09
1.045999e+05 1.159511e+09
1.045999e+05 1.171106e+09
1.045999e+05 1.182817e+09
1.045999e+05 1.194645e+09
1.045999e+05 1.206591e+09
1.045999e+05 1.218657e+09
1.064986e+05 1.230844e+09
1.064986e+05 1.243152e+09
1.064986e+05 1.255584e+09
1.064986e+05 1.268140e+09
1.064986e+05 1.280821e+09
1.064986e+05 1.293629e+09
1.064986e+05 1.306566e+09
1.064986e+05 1.319631e+09
1.084317e+05 1.332828e+09
1.084317e+05 1.346156e+09
1.084317e+05 1.359617e+09
1.084317e+05 1.373214e+09
1.084317e+05 1.386946e+09
1.084317e+05 1.400815e+09
1.103999e+05 1.414823e+09
1.103999e+05 1.428972e+09
1.103999e+05 1.443261e+09
1.103999e+05 1.457694e+09
1.124039e+05 1.472271e+09
1.124039e+05 1.486994e+09
1.124039e+05 1.501864e+09
1.124039e+05 1.516882e+09
1.144442e+05 1.532051e+09
1.144442e+05 1.547372e+09
1.144442e+05 1.562845e+09
1.144442e+05 1.578474e+09
1.165215e+05 1.594258e+09
1.165215e+05 1.610201e+09
1.165215e+05 1.626303e+09
1.165215e+05 1.642566e+09
1.186366e+05 1.658992e+09
1.186366e+05 1.675582e+09
1.186366e+05 1.692337e+09
1.207901e+05 1.709261e+09
1.207901e+05 1.726353e+09
1.207901e+05 1.743617e+09
1.229826e+05 1.761053e+09
1.229826e+05 1.778664e+09
1.229826e+05 1.796450e+09
1.252150e+05 1.814415e+09
1.252150e+05 1.832559e+09
1.252150e+05 1.850885e+09
1.274878e+05 1.869393e+09
1.274878e+05 1.888087e+09
1.274878e+05 1.906968e+09
1.298020e+05 1.926038e+09
1.298020e+05 1.945298e+09
1.321581e+05 1.964751e+09
1.321581e+05 1.984399e+09
1.321581e+05 2.004243e+09
1.345570e+05 2.024285e+09
1.345570e+05 2.044528e+09
1.369994e+05 2.064973e+09
1.369994e+05 2.085623e+09
1.394862e+05 2.106479e+09
1.394862e+05 2.127544e+09
1.394862e+05 2.148819e+09
1.420181e+05 2.170308e+09
1.420181e+05 2.192011e+09
1.445960e+05 2.213931e+09
1.445960e+05 2.236070e+09
1.472207e+05 2.258431e+09
1.472207e+05 2.281015e+09
1.498930e+05 2.303825e+09
1.498930e+05 2.326864e+09
1.498930e+05 2.350132e+09
1.526138e+05 2.373634e+09
1.526138e+05 2.397370e+09
1.553840e+05 2.421344e+09
1.553840e+05 2.445557e+09
1.582045e+05 2.470013e+09
1.582045e+05 2.494713e+09
